"","PlotID_New","ele_sd","ele_range"
"532","P00325_C",7.13372273080472,13.7
"533","P00325_E",8.54575918219089,15.7
"534","P00325_N",8.57496355677387,15
"535","P00325_S",NA,0
"536","P00325_W",NA,0
"537","P00326_C",7.73498545570707,14
"538","P00326_E",8.55940029051881,15.3
"539","P00326_N",8.88613151677001,16
"540","P00326_S",NA,0
"541","P00326_W",NA,0
"542","P00327_C",7.33234841870825,13.3
"543","P00327_E",8.08846915882934,14.3
"544","P00327_N",10.5418214744891,19.3
"545","P00327_S",NA,0
"546","P00327_W",NA,0
"547","P00328_C",6.93757882838098,13
"548","P00328_E",7.40697869129738,13.3
"549","P00328_N",7.13886078680158,12.7
"550","P00328_S",NA,0
"551","P00328_W",NA,0
"552","P00329_C",7.88859936870925,14
"553","P00329_E",7.83517708797957,14.3
"554","P00329_N",7.90759128938769,14.3
"555","P00329_S",NA,0
"556","P00329_W",NA,0
"557","P00330_C",6.68755062286136,12.3
"558","P00330_E",8.88988188897918,16.3
"559","P00330_N",7.25695069111905,13.7
"560","P00330_S",NA,0
"561","P00330_W",NA,0
"562","P00331_C",7.6395898668275,14
"563","P00331_E",6.69054058603139,12.7
"564","P00331_N",7.57187779440036,14
"565","P00331_S",NA,0
"566","P00331_W",NA,0
"567","P00332_C",6.82373309364701,13.3
"568","P00332_E",7.31186250782476,13
"569","P00332_N",7.76745346515403,15
"570","P00332_S",NA,0
"571","P00332_W",NA,0
"572","P00333_C",3.04055915910216,4.30000000000001
"573","P00333_E",0.494974746830575,0.699999999999989
"574","P00333_N",4.52548339959389,6.39999999999998
"575","P00334_C",2.82842712474619,4
"576","P00334_E",1.20208152801712,1.69999999999999
"577","P00334_N",1.20208152801712,1.69999999999999
"578","P00337_C",8.96046873773912,17.3
"579","P00337_E",10.4158533015783,18.7
"580","P00337_N",11.6761865920913,23
"581","P00337_S",NA,0
"582","P00337_W",NA,0
"583","P00338_C",8.6156833739408,15.7
"584","P00338_E",8.82741940395569,17.3
"585","P00338_N",10.0166528008778,19
"586","P00338_S",NA,0
"587","P00338_W",NA,0
