"","PlotID_New","East_mm","East_sd","North_mm","North_sd"
"8696","P06678_N",524455.3,0,2868071.8,0
"8697","P06680_C",524393.8,0,2868103.4,0
"8698","P06680_E",524402.9,0,2868103.4,0
"8699","P06680_N",524393.8,0,2868127.9,0
"8700","P06681_C",524339.9,NA,2866883.8,NA
"8701","P06681_E",524351.3,NA,2866886.6,NA
"8702","P06681_N",524331.6,NA,2866917.2,NA
"8703","P06701_C",524745.1,0,2903618.5,0
"8704","P06701_E",524776.5,0,2903618.5,0
"8705","P06701_N",524745.1,0,2903643.7,0
"8706","P06702_C",524750.5,0,2903779.9,0
"8707","P06702_E",524765.6,0,2903779.9,0
"8708","P06702_N",524750.5,0,2903785.2,0
"8709","P06703_C",524760.2,0,2903548,0
"8710","P06703_E",524771.8,0,2903548,0
"8711","P06703_N",524760.2,0,2903566,0
"8712","P06704_C",524674.4,0,2903674.6,0
"8713","P06704_E",524684.1,0,2903674.6,0
"8714","P06704_N",524674.4,0,2903683.5,0
"8715","P06705_C",524737.4,0,2903576.1,0
"8716","P06705_E",524766.6,0,2903576.1,0
"8717","P06705_N",524737.4,0,2903592.1,0
"8718","P06706_C",525331.6,0,2903984.2,0
"8719","P06706_E",525363.2,0,2903984.2,0
"8720","P06706_N",525331.6,0,2903999.7,0
"8721","P06707_C",525360.4,0,2904009.3,0
"8722","P06707_E",525392.8,0,2904009.3,0
"8723","P06707_N",525360.4,0,2904033.6,0
"8724","P06708_C",525395.7,0,2903925.2,0
"8725","P06708_E",525412,0,2903925.2,0
"8726","P06708_N",525395.7,0,2903939.1,0
"8727","P06709_C",525242,0,2904113.1,0
"8728","P06709_E",525262.9,0,2904113.1,0
"8729","P06709_N",525242,0,2904120.9,0
"8730","P06710_C",525302.7,0,2903868.1,0
"8731","P06710_E",525335.3,0,2903868.1,0
"8732","P06710_N",525302.7,0,2903897.1,0
"8733","P06711_C",525663.5,0,2904654.8,0
"8734","P06711_E",525669.2,0,2904654.8,0
"8735","P06711_N",525663.5,0,2904672.5,0
"8736","P06712_C",525680.9,0,2904775.7,0
"8737","P06712_E",525713.9,0,2904775.7,0
"8738","P06712_N",525680.9,0,2904788,0
"8739","P06713_C",525808,0,2904521.8,0
"8740","P06713_E",525837.5,0,2904521.8,0
"8741","P06713_N",525808,0,2904546.1,0
"8742","P06714_C",525593,0,2904680.8,0
"8743","P06714_E",525622.2,0,2904680.8,0
"8744","P06714_N",525593,0,2904694.8,0
"8745","P06715_C",525676.4,0,2904560.5,0
"8746","P06715_E",525702.4,0,2904560.5,0
"8747","P06715_N",525676.4,0,2904565.4,0
"8748","P06716_C",526116.8,0,2903991.4,0
"8749","P06716_E",526145.5,0,2903991.4,0
"8750","P06716_N",526116.8,0,2904001.7,0
"8751","P06717_C",526238.9,0,2904015.3,0
"8752","P06717_E",526246.7,0,2904015.3,0
"8753","P06717_N",526238.9,0,2904029.5,0
"8754","P06718_C",526137.5,0,2903950.2,0
"8755","P06718_E",526162.4,0,2903950.2,0
"8756","P06718_N",526137.5,0,2903981.1,0
"8757","P06719_C",526078.3,0,2904017.8,0
"8758","P06719_E",526092.2,0,2904017.8,0
"8759","P06719_N",526078.3,0,2904028.2,0
"8760","P06720_C",526130.4,0,2903898.6,0
"8761","P06720_E",526154.9,0,2903898.6,0
"8762","P06720_N",526130.4,0,2903930.6,0
"8763","P06721_C",524547.8,0,2905977.7,0
"8764","P06721_E",524560.2,0,2905977.7,0
"8765","P06721_N",524547.8,0,2905988.5,0
"8766","P06722_C",524544.8,0,2906130.9,0
"8767","P06722_E",524548.5,0,2906130.9,0
"8768","P06722_N",524544.8,0,2906158.3,0
"8769","P06723_C",524637.8,0,2905846.3,0
"8770","P06723_E",524652,0,2905846.3,0
"8771","P06723_N",524637.8,0,2905863.4,0
"8772","P06724_C",524428.2,0,2906055.8,0
"8773","P06724_E",524454,0,2906055.8,0
"8774","P06724_N",524428.2,0,2906068.1,0
"8775","P06725_C",524450.3,0,2905885,0
"8776","P06725_E",524455.2,0,2905885,0
"8777","P06725_N",524450.3,0,2905898,0
"8778","P06726_C",524932.9,0,2905340.6,0
"8779","P06726_E",524947.9,0,2905340.6,0
"8780","P06726_N",524932.9,0,2905372.9,0
"8781","P06727_C",524981.4,0,2905369.5,0
"8782","P06727_E",524997.9,0,2905369.5,0
"8783","P06727_N",524981.4,0,2905375.9,0
"8784","P06728_C",525016.5,0,2905230.8,0
"8785","P06728_E",525033.6,0,2905230.8,0
"8786","P06728_N",525016.5,0,2905250,0
"8787","P06729_C",524891,0,2905461.1,0
"8788","P06729_E",524902.9,0,2905461.1,0
"8789","P06729_N",524891,0,2905477,0
"8790","P06730_C",524843.8,0,2905273.7,0
"8791","P06730_E",524864.8,0,2905273.7,0
"8792","P06730_N",524843.8,0,2905302.2,0
"8793","P06731_C",525581.4,0,2906002.2,0
"8794","P06731_E",525615.2,0,2906002.2,0
"8795","P06731_N",525581.4,0,2906028.6,0
"8796","P06734_C",525496,0,2906091.4,0
"8797","P06734_E",525521.9,0,2906091.4,0
"8798","P06734_N",525496,0,2906114.7,0
"8799","P06735_C",525486.9,0,2905911.3,0
"8800","P06735_E",525514.5,0,2905911.3,0
"8801","P06735_N",525486.9,0,2905920.2,0
"8802","P06736_C",525308.8,0,2905636.7,0
"8803","P06736_E",525314.3,0,2905636.7,0
"8804","P06736_N",525308.8,0,2905645.5,0
"8805","P06738_C",525428.9,0,2905616.6,0
"8806","P06738_E",525439.5,0,2905616.6,0
"8807","P06738_N",525428.9,0,2905622.7,0
"8808","P06740_C",525285.5,0,2905558.8,0
"8809","P06740_E",525297.8,0,2905558.8,0
"8810","P06740_N",525285.5,0,2905577,0
"8811","P06741_C",524536.5,0,2906274.8,0
"8812","P06741_E",524543,0,2906274.8,0
"8813","P06741_N",524536.5,0,2906292.3,0
"8814","P06742_C",524570.2,0,2906410.2,0
"8815","P06742_E",524577.5,0,2906410.2,0
"8816","P06742_N",524570.2,0,2906432.7,0
"8817","P06743_C",524668.3,0,2906167.7,0
"8818","P06743_E",524680.3,0,2906167.7,0
"8819","P06743_N",524668.3,0,2906201.3,0
"8820","P06744_C",524428.7,0,2906280.8,0
"8821","P06744_E",524435.9,0,2906280.8,0
"8822","P06744_N",524428.7,0,2906300.6,0
"8823","P06745_C",524495.6,0,2906233,0
"8824","P06745_E",524502.1,0,2906233,0
"8825","P06745_N",524495.6,0,2906259.7,0
"8826","P06746_C",524927.3,0,2906530.4,0
"8827","P06746_E",524951.5,0,2906530.4,0
"8828","P06746_N",524927.3,0,2906542.5,0
"8829","P06749_C",524806.6,0,2906604.5,0
"8830","P06749_E",524826.7,0,2906604.5,0
"8831","P06749_N",524806.6,0,2906626.1,0
"8832","P06750_C",524851.6,0,2906413.8,0
"8833","P06750_E",524856.3,0,2906413.8,0
"8834","P06750_N",524851.6,0,2906423.2,0
"8835","P06781_C",524794.3,NA,2904139.7,NA
"8836","P06781_E",524822,NA,2904144.3,NA
"8837","P06781_N",524792.5,NA,2904150.4,NA
"8838","P06801_C",534673.4,0,2860427.5,0
"8839","P06801_E",534687.7,0,2860427.5,0
"8840","P06801_N",534673.4,0,2860457.9,0
"8841","P06802_C",534773.6,0,2860476.5,0
"8842","P06802_E",534780.7,0,2860476.5,0
"8843","P06802_N",534773.6,0,2860485.5,0
"8844","P06803_C",534810.2,0,2860372.4,0
"8845","P06803_E",534835.1,0,2860372.4,0
"8846","P06803_N",534810.2,0,2860398.5,0
"8847","P06804_C",534658.7,0,2860491,0
"8848","P06804_E",534665.5,0,2860491,0
"8849","P06804_N",534658.7,0,2860499.6,0
"8850","P06805_C",534580.4,0,2860381.4,0
"8851","P06805_E",534603.8,0,2860381.4,0
"8852","P06805_N",534580.4,0,2860393.7,0
"8853","P06808_E",535212.4,0,2860433.5,0
"8854","P06811_C",535458.7,0,2860995.8,0
"8855","P06811_E",535480.1,0,2860995.8,0
"8856","P06811_N",535458.7,0,2861004.2,0
"8857","P06812_C",535524.6,0,2861114.9,0
"8858","P06812_E",535531.2,0,2861114.9,0
"8859","P06812_N",535524.6,0,2861127.7,0
"8860","P06813_C",535564.4,0,2860966.2,0
"8861","P06813_E",535587.2,0,2860966.2,0
"8862","P06813_N",535564.4,0,2860991.5,0
"8863","P06814_C",535345.6,0,2861058.9,0
"8864","P06814_E",535378.5,0,2861058.9,0
"8865","P06814_N",535345.6,0,2861081.5,0
"8866","P06815_C",535370.6,0,2860833.7,0
"8867","P06815_E",535397.2,0,2860833.7,0
"8868","P06815_N",535370.6,0,2860846.2,0
"8869","P06816_C",536235.1,0,2860510.2,0
"8870","P06816_E",536262.5,0,2860510.2,0
"8871","P06816_N",536235.1,0,2860522.8,0
"8872","P06817_C",536226.8,0,2860612.6,0
"8873","P06817_E",536259.7,0,2860612.6,0
"8874","P06817_N",536226.8,0,2860617.4,0
"8875","P06818_C",536357.2,0,2860372.1,0
"8876","P06818_E",536367.9,0,2860372.1,0
"8877","P06818_N",536357.2,0,2860392.5,0
"8878","P06819_C",536114.7,0,2860569.3,0
"8879","P06819_E",536126.3,0,2860569.3,0
"8880","P06819_N",536114.7,0,2860597.8,0
"8881","P06820_C",536174.4,0,2860337.9,0
"8882","P06820_E",536202.3,0,2860337.9,0
"8883","P06820_N",536174.4,0,2860345.7,0
"8884","P06826_C",535099.1,0,2861780.8,0
"8885","P06826_E",535113.1,0,2861780.8,0
"8886","P06826_N",535099.1,0,2861784.6,0
"8887","P06827_C",535108.9,0,2861812.5,0
"8888","P06827_E",535136.7,0,2861812.5,0
"8889","P06827_N",535108.9,0,2861830.7,0
"8890","P06828_C",535152.8,0,2861751.6,0
"8891","P06828_E",535184.3,0,2861751.6,0
"8892","P06828_N",535152.8,0,2861775,0
"8893","P06829_C",535033.5,0,2861813.1,0
"8894","P06829_E",535060.4,0,2861813.1,0
"8895","P06829_N",535033.5,0,2861832.7,0
"8896","P06830_C",535104.6,0,2861650.6,0
"8897","P06830_E",535112.7,0,2861650.6,0
"8898","P06830_N",535104.6,0,2861668,0
"8899","P06834_C",535070,0,2862526.1,0
"8900","P06834_E",535089.6,0,2862526.1,0
"8901","P06834_N",535070,0,2862558.5,0
"8902","P06836_C",535680.8,0,2862241.5,0
"8903","P06836_E",535715.7,0,2862241.5,0
"8904","P06836_N",535680.8,0,2862272.7,0
"8905","P06837_C",535737.8,0,2862428.6,0
"8906","P06837_E",535763.7,0,2862428.6,0
"8907","P06837_N",535737.8,0,2862438.2,0
"8908","P06838_C",535697.9,0,2862222.5,0
"8909","P06838_E",535709.3,0,2862222.5,0
"8910","P06838_N",535697.9,0,2862232.9,0
"8911","P06839_C",535547.3,0,2862319.4,0
"8912","P06839_E",535577.7,0,2862319.4,0
"8913","P06839_N",535547.3,0,2862336.8,0
"8914","P06840_C",535702.5,0,2862078,0
"8915","P06840_E",535719.4,0,2862078,0
"8916","P06840_N",535702.5,0,2862092.8,0
"8917","P06846_C",534555.2,0,2862852.6,0
"8918","P06846_E",534567.1,0,2862852.6,0
"8919","P06846_N",534555.2,0,2862874.9,0
"8920","P06848_C",534640.2,0,2862781,0
"8921","P06848_E",534654.2,0,2862781,0
"8922","P06848_N",534640.2,0,2862811.7,0
"8923","P06849_C",534475.8,0,2862858.4,0
"8924","P06849_E",534481.5,0,2862858.4,0
"8925","P06849_N",534475.8,0,2862864.6,0
"8926","P06850_C",534567.3,0,2862773,0
"8927","P06850_E",534580.7,0,2862773,0
"8928","P06850_N",534567.3,0,2862806,0
"8929","P06851_C",535045.8,0,2863073.2,0
"8930","P06851_E",535069.9,0,2863073.2,0
"8931","P06851_N",535045.8,0,2863099.9,0
"8932","P06853_C",535069.9,0,2862954.4,0
"8933","P06853_E",535086.1,0,2862954.4,0
"8934","P06853_N",535069.9,0,2862975.8,0
"8935","P06855_C",534955.5,0,2862890.4,0
"8936","P06855_E",534984,0,2862890.4,0
"8937","P06855_N",534955.5,0,2862918.7,0
"8938","P06857_C",535861,0,2862945.1,0
"8939","P06857_E",535867.4,0,2862945.1,0
"8940","P06857_N",535861,0,2862977.8,0
"8941","P06858_C",535831.8,0,2862855.8,0
"8942","P06858_E",535854.6,0,2862855.8,0
"8943","P06858_N",535831.8,0,2862876.7,0
"8944","P06859_C",535703.3,0,2862946.4,0
"8945","P06859_E",535734.9,0,2862946.4,0
"8946","P06859_N",535703.3,0,2862979.1,0
"8947","P06860_C",535669.2,0,2862811.6,0
"8948","P06860_E",535674,0,2862811.6,0
"8949","P06860_N",535669.2,0,2862823.3,0
"8950","P06863_C",534120.3,0,2863620.8,0
"8951","P06863_E",534140.8,0,2863620.8,0
"8952","P06863_N",534120.3,0,2863624.7,0
"8953","P06865_C",534072.8,0,2863530.1,0
"8954","P06865_E",534105.9,0,2863530.1,0
"8955","P06865_N",534072.8,0,2863553.1,0
"8956","P06866_C",534401.9,0,2864448.8,0
"8957","P06866_E",534416.7,0,2864448.8,0
"8958","P06866_N",534401.9,0,2864466.5,0
"8959","P06870_C",534313.8,0,2864366.4,0
"8960","P06870_E",534333.3,0,2864366.4,0
"8961","P06870_N",534313.8,0,2864396.2,0
"8962","P06871_C",535181.1,0,2863921,0
"8963","P06871_E",535203.4,0,2863921,0
"8964","P06871_N",535181.1,0,2863935.4,0
"8965","P06876_C",535138.2,0,2864969.2,0
"8966","P06876_E",535161.4,0,2864969.2,0
"8967","P06876_N",535138.2,0,2864996.7,0
"8968","P06879_C",535010.4,0,2865095.6,0
"8969","P06879_E",535039.4,0,2865095.6,0
"8970","P06879_N",535010.4,0,2865120.8,0
"8971","P06880_C",535158.9,0,2864852.8,0
"8972","P06880_E",535179.7,0,2864852.8,0
"8973","P06880_N",535158.9,0,2864856.8,0
"8974","P06901_C",566692.8,0,2907728.3,0
"8975","P06901_E",566714.8,0,2907728.3,0
"8976","P06901_N",566692.8,0,2907760,0
"8977","P06902_C",566755.1,0,2907862,0
"8978","P06902_E",566761.8,0,2907862,0
"8979","P06902_N",566755.1,0,2907868.7,0
"8980","P06903_C",566703.4,0,2907696.5,0
"8981","P06903_E",566710.2,0,2907696.5,0
"8982","P06903_N",566703.4,0,2907723.2,0
"8983","P06904_C",566590.5,0,2907879.3,0
"8984","P06904_E",566605.4,0,2907879.3,0
"8985","P06904_N",566590.5,0,2907884.5,0
"8986","P06905_C",566708.4,0,2907573.8,0
"8987","P06905_E",566727.9,0,2907573.8,0
"8988","P06905_N",566708.4,0,2907599.5,0
"8989","P06906_C",567232.8,0,2908099.7,0
"8990","P06906_E",567240.4,0,2908099.7,0
"8991","P06906_N",567232.8,0,2908130.4,0
"8992","P06907_C",567262.9,0,2908242.3,0
"8993","P06907_E",567284.4,0,2908242.3,0
"8994","P06907_N",567262.9,0,2908275.1,0
"8995","P06908_C",567315.1,0,2908038.2,0
"8996","P06908_E",567342.7,0,2908038.2,0
"8997","P06908_N",567315.1,0,2908067.8,0
"8998","P06909_C",567183.5,0,2908210.6,0
"8999","P06909_E",567198.2,0,2908210.6,0
"9000","P06909_N",567183.5,0,2908215.6,0
"9001","P06910_C",567141.8,0,2907989.3,0
"9002","P06910_E",567161.8,0,2907989.3,0
"9003","P06910_N",567141.8,0,2908019.8,0
"9004","P06911_C",567781.3,0,2908499.8,0
"9005","P06911_E",567812.3,0,2908499.8,0
"9006","P06911_N",567781.3,0,2908513.5,0
"9007","P06912_C",567796.9,0,2908541.9,0
"9008","P06912_E",567817.8,0,2908541.9,0
"9009","P06912_N",567796.9,0,2908571.3,0
"9010","P06913_C",567913.4,0,2908395.4,0
"9011","P06913_E",567918.7,0,2908395.4,0
"9012","P06913_N",567913.4,0,2908421.7,0
"9013","P06914_C",567714.9,0,2908603.7,0
"9014","P06914_E",567720,0,2908603.7,0
"9015","P06914_N",567714.9,0,2908625,0
"9016","P06915_C",567705.3,0,2908453.8,0
"9017","P06915_E",567723.8,0,2908453.8,0
"9018","P06915_N",567705.3,0,2908474.5,0
"9019","P06916_C",568017.1,0,2908956,0
"9020","P06916_E",568043.7,0,2908956,0
"9021","P06916_N",568017.1,0,2908975.9,0
"9022","P06917_C",568070.1,0,2909139.3,0
"9023","P06917_E",568095,0,2909139.3,0
"9024","P06917_N",568070.1,0,2909144.2,0
"9025","P06919_C",567876.2,0,2909065.6,0
"9026","P06919_E",567885.5,0,2909065.6,0
"9027","P06919_N",567876.2,0,2909093.3,0
"9028","P06920_C",567933.2,0,2908843.1,0
"9029","P06920_E",567966.3,0,2908843.1,0
"9030","P06920_N",567933.2,0,2908873.6,0
"9031","P06921_C",566568.6,0,2909159.5,0
"9032","P06921_E",566578.2,0,2909159.5,0
"9033","P06921_N",566568.6,0,2909192,0
"9034","P06922_C",566632.7,0,2909256.8,0
"9035","P06922_E",566636.6,0,2909256.8,0
"9036","P06922_N",566632.7,0,2909277.6,0
"9037","P06924_C",566540,0,2909224.3,0
"9038","P06924_E",566558.8,0,2909224.3,0
"9039","P06924_N",566540,0,2909253.4,0
"9040","P06925_C",566494.1,0,2909019.4,0
"9041","P06925_E",566518.8,0,2909019.4,0
"9042","P06925_N",566494.1,0,2909042.7,0
"9043","P06928_C",566897.9,0,2909182.4,0
"9044","P06928_E",566901.5,0,2909182.4,0
"9045","P06928_N",566897.9,0,2909214,0
"9046","P06929_C",566745.8,0,2909337.8,0
"9047","P06929_E",566767.7,0,2909337.8,0
"9048","P06929_N",566745.8,0,2909358.5,0
"9049","P06931_C",567386.6,0,2909306.7,0
"9050","P06931_E",567398.5,0,2909306.7,0
"9051","P06931_N",567386.6,0,2909316.8,0
"9052","P06932_C",567428,0,2909454.8,0
"9053","P06932_E",567440.9,0,2909454.8,0
"9054","P06932_N",567428,0,2909460.3,0
"9055","P06933_C",567451.2,0,2909281.4,0
"9056","P06933_E",567475,0,2909281.4,0
"9057","P06933_N",567451.2,0,2909304.6,0
"9058","P06934_C",567374.4,0,2909357.5,0
"9059","P06934_E",567391.6,0,2909357.5,0
"9060","P06934_N",567374.4,0,2909378.4,0
"9061","P06935_C",567279.4,0,2909235.5,0
"9062","P06935_E",567284.1,0,2909235.5,0
"9063","P06935_N",567279.4,0,2909248,0
"9064","P06940_C",567925.3,0,2909425.9,0
"9065","P06940_E",567938.9,0,2909425.9,0
"9066","P06940_N",567925.3,0,2909431.6,0
"9067","P06941_C",566351.7,0,2910242.5,0
"9068","P06941_E",566374.6,0,2910242.5,0
"9069","P06941_N",566351.7,0,2910276.3,0
"9070","P06942_C",566381.5,0,2910353.9,0
"9071","P06942_E",566385.8,0,2910353.9,0
"9072","P06942_N",566381.5,0,2910365.6,0
"9073","P06943_C",566372.5,0,2910234,0
"9074","P06943_E",566387.1,0,2910234,0
"9075","P06943_N",566372.5,0,2910248.1,0
"9076","P06944_C",566297.9,0,2910383.4,0
"9077","P06944_E",566311.3,0,2910383.4,0
"9078","P06944_N",566297.9,0,2910415.8,0
"9079","P06945_C",566312,0,2910078.7,0
"9080","P06945_E",566340.9,0,2910078.7,0
"9081","P06945_N",566312,0,2910097.6,0
"9082","P06948_C",566760.2,0,2910840,0
"9083","P06948_E",566767.8,0,2910840,0
"9084","P06948_N",566760.2,0,2910845.1,0
"9085","P06962_C",566107.7,0,2911725.9,0
"9086","P06962_E",566130.4,0,2911725.9,0
"9087","P06962_N",566107.7,0,2911741,0
"9088","P06964_C",566000.4,0,2911805.9,0
"9089","P06964_E",566031.5,0,2911805.9,0
"9090","P06964_N",566000.4,0,2911834,0
"9091","P06965_C",566051.9,0,2911565.8,0
"9092","P06965_E",566062.6,0,2911565.8,0
"9093","P06965_N",566051.9,0,2911593,0
"9094","P06970_C",566314,0,2911383.3,0
"9095","P06970_E",566321.7,0,2911383.3,0
"9096","P06970_N",566314,0,2911390.6,0
"9097","P06981_C",568037,NA,2908990.4,NA
"9098","P06981_E",568069.4,NA,2908995.8,NA
"9099","P06981_N",568034.5,NA,2909004.9,NA
"9100","P06982_C",567137.2,NA,2908767.9,NA
"9101","P06982_E",567151.2,NA,2908770.2,NA
"9102","P06982_N",567134,NA,2908786.7,NA
"9103","P06983_C",566856.9,NA,2911567,NA
"9104","P06983_E",566866.2,NA,2911568.6,NA
"9105","P06983_N",566852.7,NA,2911592.3,NA
"9106","P06984_C",568104.7,NA,2908869.4,NA
"9107","P06984_E",568138.8,NA,2908875.1,NA
"9108","P06984_N",568100.4,NA,2908895,NA
"9109","P07106_C",526271.4,0,2884410.5,0
"9110","P07106_E",526296,0,2884410.5,0
"9111","P07106_N",526271.4,0,2884424.2,0
"9112","P07108_C",526407.5,0,2884337,0
"9113","P07108_E",526425.9,0,2884337,0
"9114","P07108_N",526407.5,0,2884348.2,0
"9115","P07109_C",526212.2,0,2884421.5,0
"9116","P07109_E",526232.8,0,2884421.5,0
"9117","P07109_N",526212.2,0,2884450.4,0
"9118","P07111_C",526829.6,0,2884330.5,0
"9119","P07111_E",526840.7,0,2884330.5,0
"9120","P07111_N",526829.6,0,2884358.5,0
"9121","P07112_C",526813.6,0,2884424.2,0
"9122","P07112_E",526847.9,0,2884424.2,0
"9123","P07112_N",526813.6,0,2884432.1,0
"9124","P07113_C",526960.7,0,2884304,0
"9125","P07113_E",526984.5,0,2884304,0
"9126","P07113_N",526960.7,0,2884309.7,0
"9127","P07116_C",527190.1,0,2884580.1,0
"9128","P07116_E",527222.7,0,2884580.1,0
"9129","P07116_N",527190.1,0,2884614.7,0
"9130","P07118_C",527278.9,0,2884427.8,0
"9131","P07118_E",527291.4,0,2884427.8,0
"9132","P07118_N",527278.9,0,2884438.8,0
"9133","P07120_C",527172.3,0,2884417.1,0
"9134","P07120_E",527183.2,0,2884417.1,0
"9135","P07120_N",527172.3,0,2884435.7,0
"9136","P07128_C",525798.8,0,2885184.7,0
"9137","P07128_E",525819.6,0,2885184.7,0
"9138","P07128_N",525798.8,0,2885211.9,0
"9139","P07129_C",525709.1,0,2885198.8,0
"9140","P07129_E",525732.6,0,2885198.8,0
"9141","P07129_N",525709.1,0,2885209.3,0
"9142","P07130_C",525680.9,0,2885131.4,0
"9143","P07130_E",525703.4,0,2885131.4,0
"9144","P07130_N",525680.9,0,2885141.1,0
"9145","P07131_C",526471.2,0,2885321.8,0
"9146","P07131_E",526496.4,0,2885321.8,0
"9147","P07131_N",526471.2,0,2885327.2,0
"9148","P07132_C",526505.6,0,2885405.8,0
"9149","P07132_E",526531.9,0,2885405.8,0
"9150","P07132_N",526505.6,0,2885428,0
"9151","P07134_C",526374.3,0,2885439.9,0
"9152","P07134_E",526397.2,0,2885439.9,0
"9153","P07134_N",526374.3,0,2885462.2,0
"9154","P07136_C",526624.7,0,2886487.9,0
"9155","P07136_E",526643.4,0,2886487.9,0
"9156","P07136_N",526624.7,0,2886516,0
"9157","P07137_C",526623,0,2886672.3,0
"9158","P07137_E",526630.5,0,2886672.3,0
"9159","P07137_N",526623,0,2886697.9,0
"9160","P07139_C",526468.3,0,2886598.3,0
"9161","P07139_E",526473.1,0,2886598.3,0
"9162","P07139_N",526468.3,0,2886612.4,0
"9163","P07140_C",526658.1,0,2886341.1,0
"9164","P07140_E",526675.6,0,2886341.1,0
"9165","P07140_N",526658.1,0,2886363.2,0
"9166","P07141_C",524897.4,0,2886172.7,0
"9167","P07141_E",524918.1,0,2886172.7,0
"9168","P07141_N",524897.4,0,2886196.5,0
"9169","P07142_C",524997.4,0,2886245.2,0
"9170","P07142_E",525017.9,0,2886245.2,0
"9171","P07142_N",524997.4,0,2886276.2,0
"9172","P07144_C",524832.1,0,2886261.3,0
"9173","P07144_E",524845.8,0,2886261.3,0
"9174","P07144_N",524832.1,0,2886273.3,0
"9175","P07145_C",524797.9,0,2886116.9,0
"9176","P07145_E",524824.9,0,2886116.9,0
"9177","P07145_N",524797.9,0,2886140,0
"9178","P07146_C",525747.9,0,2886270.3,0
"9179","P07146_E",525782.4,0,2886270.3,0
"9180","P07146_N",525747.9,0,2886296.4,0
"9181","P07148_C",525897.4,0,2886168.7,0
"9182","P07148_E",525907.3,0,2886168.7,0
"9183","P07148_N",525897.4,0,2886189.3,0
"9184","P07150_C",525654.1,0,2886213,0
"9185","P07150_E",525667.3,0,2886213,0
"9186","P07150_N",525654.1,0,2886216.3,0
"9187","P07151_C",526131,0,2886601.7,0
"9188","P07151_E",526140,0,2886601.7,0
"9189","P07151_N",526131,0,2886627.8,0
"9190","P07152_C",526156.5,0,2886716.5,0
"9191","P07152_E",526162.4,0,2886716.5,0
"9192","P07152_N",526156.5,0,2886734.3,0
"9193","P07153_C",526169.8,0,2886578,0
"9194","P07153_E",526197.2,0,2886578,0
"9195","P07153_N",526169.8,0,2886601.3,0
"9196","P07154_C",526041.9,0,2886718.3,0
"9197","P07154_E",526075.9,0,2886718.3,0
"9198","P07154_N",526041.9,0,2886738.6,0
"9199","P07155_C",526050.7,0,2886543.6,0
"9200","P07155_E",526075.2,0,2886543.6,0
"9201","P07155_N",526050.7,0,2886553.1,0
"9202","P07158_C",526545.4,0,2886418,0
"9203","P07158_E",526560.5,0,2886418,0
"9204","P07158_N",526545.4,0,2886441.1,0
"9205","P07159_C",526382.1,0,2886525,0
"9206","P07159_E",526393.9,0,2886525,0
"9207","P07159_N",526382.1,0,2886559.5,0
"9208","P07161_C",524373.4,0,2887883.3,0
"9209","P07161_E",524400.4,0,2887883.3,0
"9210","P07161_N",524373.4,0,2887918,0
"9211","P07163_C",524497.4,0,2887893.5,0
"9212","P07163_E",524501.1,0,2887893.5,0
"9213","P07163_N",524497.4,0,2887916.5,0
"9214","P07168_C",524992.9,0,2887500.5,0
"9215","P07168_E",525025.4,0,2887500.5,0
"9216","P07168_N",524992.9,0,2887527.4,0
"9217","P07170_C",524897,0,2887387,0
"9218","P07170_E",524925,0,2887387,0
"9219","P07170_N",524897,0,2887420.8,0
"9220","P07174_C",525626.9,0,2887610.2,0
"9221","P07174_E",525639.8,0,2887610.2,0
"9222","P07174_N",525626.9,0,2887630.7,0
"9223","P07176_C",526091,0,2888112.6,0
"9224","P07176_E",526106,0,2888112.6,0
"9225","P07176_N",526091,0,2888120.4,0
"9226","P07177_C",526163.5,0,2888152,0
"9227","P07177_E",526174.1,0,2888152,0
"9228","P07177_N",526163.5,0,2888157.8,0
"9229","P07178_C",526175.3,0,2887984.5,0
"9230","P07178_E",526203.5,0,2887984.5,0
"9231","P07178_N",526175.3,0,2888014.1,0
"9232","P07180_C",526060.6,0,2887933.3,0
"9233","P07180_E",526086,0,2887933.3,0
"9234","P07180_N",526060.6,0,2887944.2,0
"9235","P07181_C",524816.5,NA,2886868,NA
"9236","P07181_E",524834.4,NA,2886874.1,NA
"9237","P07181_N",524811.2,NA,2886883.4,NA
"9238","P07182_C",526764.5,NA,2884270.8,NA
"9239","P07182_E",526797.1,NA,2884282,NA
"9240","P07182_N",526759.8,NA,2884284.5,NA
"9241","P07183_C",525753.2,NA,2885053.5,NA
"9242","P07183_E",525785.4,NA,2885064.6,NA
"9243","P07183_N",525751.8,NA,2885057.5,NA
"9244","P07184_C",526086.5,NA,2885595.6,NA
"9245","P07184_E",526108.9,NA,2885603.3,NA
"9246","P07184_N",526084.9,NA,2885600.3,NA
"9247","P07301_C",554225,0,2922002.8,0
"9248","P07301_E",554241.4,0,2922002.8,0
"9249","P07301_N",554225,0,2922014.9,0
"9250","P07302_C",554284.7,0,2922015.7,0
"9251","P07302_E",554296.1,0,2922015.7,0
"9252","P07302_N",554284.7,0,2922034.2,0
"9253","P07304_C",554111.3,0,2922135.6,0
"9254","P07304_E",554121.3,0,2922135.6,0
"9255","P07304_N",554111.3,0,2922156.6,0
"9256","P07307_C",554929.7,0,2922754,0
"9257","P07307_E",554947.3,0,2922754,0
"9258","P07307_N",554929.7,0,2922784.7,0
"9259","P07308_C",554866.7,0,2922648.3,0
"9260","P07308_E",554873.5,0,2922648.3,0
